MSN,Year,Value,Column_Order,Description,Unit
WDICBUS,1969,1014.232,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1970,1018.911,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1971,1039.998,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1972,1112.668,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1973,1164.853,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1974,1159.074,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1975,1063.27,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1976,1219.876,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1977,1281.245,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1978,1400.424,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1979,1404.862,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1980,1600,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1981,1602,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1982,1516,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1983,1690,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1984,1679,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1985,1645,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1986,1610,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1987,1576,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1988,1625,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1989,1583.563,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1990,1441.912,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1991,1409.847,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1992,1461.223,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1993,1484.345,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1994,1579.77,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1995,1652.078,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1996,1683.499,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1997,1730.613,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1998,1603.44,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,1999,1619.52,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2000,1635.925,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2001,1442.644,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2002,1396.434,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2003,1363.315,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2004,1475.735,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2005,1451.729,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2006,1472.398,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2007,1413.023,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2008,1338.734,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2009,1178.37,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2010,1409,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2011,1437.638,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2012,1462.245,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2013,1489.011,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2014,1495,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2015,1475.888,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2016,1473.776,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2017,1442.324,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2018,1438.03,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WDICBUS,2019,1413.013,5,Wood Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1949,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1950,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1951,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1952,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1953,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1954,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1955,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1956,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1957,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1958,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1959,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1960,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1961,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1962,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1963,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1964,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1965,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1966,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1967,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1968,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1969,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1970,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1971,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1972,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1973,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1974,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1975,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1976,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1977,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1978,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1979,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1980,Not Available,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1981,86.718,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1982,117.693,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1983,155.288,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1984,203.568,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1985,229.635,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1986,255.703,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1987,281.77,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1988,307.706,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1989,200.406,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1990,192.323,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1991,184.674,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1992,178.514,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1993,181.157,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1994,199.247,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1995,195.026,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1996,223.549,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1997,184.014,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1998,180.344,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,1999,171.042,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2000,145.111,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2001,128.595,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2002,146.345,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2003,142.439,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2004,131.929,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2005,148.248,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2006,129.584,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2007,144.783,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2008,143.123,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2009,154.366,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2010,168.178,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2011,164.682,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2012,158.904,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2013,187.174,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2014,190.025,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2015,190.32,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2016,174.425,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2017,167.536,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2018,165.402,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
WSICBUS,2019,155.793,6,Waste Energy Consumed by the Industrial Sector,Trillion Btu
EMICBUS,1949,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1950,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1951,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1952,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1953,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1954,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1955,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1956,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1957,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1958,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1959,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1960,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1961,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1962,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1963,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1964,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1965,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1966,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1967,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1968,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1969,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1970,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1971,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1972,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1973,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1974,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1975,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1976,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1977,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1978,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1979,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1980,Not Available,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1981,0.087,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1982,0.205,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1983,0.303,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1984,0.524,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1985,0.848,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1986,0.899,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1987,1.007,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1988,0.939,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1989,0.984,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1990,0.824,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1991,1.004,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1992,1.131,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1993,1.19,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1994,1.412,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1995,1.541,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1996,1.087,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1997,1.44,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1998,1.456,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,1999,1.127,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2000,1.27,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2001,2.59,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2002,3.145,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2003,4.453,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2004,6.283,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2005,6.843,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2006,9.668,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2007,9.84,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2008,11.645,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2009,12.932,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2010,16.56,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2011,16.737,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2012,16.688,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2013,17.553,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2014,14.168,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2015,17.551,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2016,18.039,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2017,18.425,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2018,18.734,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
EMICBUS,2019,18.885,7,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu
BFLCBUS,1949,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1950,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1951,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1952,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1953,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1954,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1955,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1956,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1957,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1958,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1959,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1960,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1961,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1962,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1963,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1964,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1965,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1966,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1967,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1968,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1969,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1970,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1971,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1972,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1973,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1974,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1975,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1976,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1977,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1978,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1979,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1980,Not Available,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1981,5.86,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1982,15.784,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1983,28.843,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1984,35.162,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1985,42.191,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1986,48.299,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1987,55.105,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1988,55.458,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1989,55.798,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1990,49.127,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1991,56.46,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1992,63.665,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1993,74.016,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1994,81.955,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1995,85.627,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1996,60.897,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1997,79.931,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1998,86.451,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,1999,89.834,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2000,99.179,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2001,107.597,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2002,130.054,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2003,168.001,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2004,201.025,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2005,227.277,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2006,280.347,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2007,369.085,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2008,518.793,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2009,602.595,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2010,726.575,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2011,755.698,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2012,710.872,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2013,709.286,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2014,757.114,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2015,776.042,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2016,800.657,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2017,821.432,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2018,824.295,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BFLCBUS,2019,799.503,8,Biomass Losses and Co-products in the Industrial Sector,Trillion Btu
BMICBUS,1949,468.287,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1950,532.237,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1951,552.928,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1952,551.656,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1953,565.897,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1954,576.2,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1955,631.137,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1956,661.409,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1957,616.431,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1958,619.647,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1959,691.973,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1960,679.864,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1961,695.413,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1962,728.179,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1963,774.843,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1964,826.735,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1965,854.943,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1966,901.916,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1967,894.658,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1968,981.948,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
BMICBUS,1969,1014.232,9,Biomass Energy Consumed by the Industrial Sector,Trillion Btu
